288,288,288,288,288,288,288,288,288,288,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
288,288,288,288,315,315,288,288,288,288,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
288,288,288,315,295,315,315,288,288,288,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
288,288,288,293,293,293,293,288,288,288,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
288,288,288,293,293,293,293,288,288,288,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
288,288,288,315,315,315,315,288,288,288,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
288,288,288,315,315,315,289,288,288,288,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
288,288,288,288,315,288,288,288,288,288,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
288,288,288,288,315,288,288,288,288,288,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
288,288,288,288,315,288,288,288,288,288,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
288,288,288,288,315,288,288,288,288,288,-1,288,288,288,288,288,288,288,288,288,288
288,288,288,288,289,289,289,289,288,288,-1,288,288,289,288,289,288,289,288,289,288
288,289,289,289,289,288,288,289,288,288,-1,288,288,289,288,289,288,289,288,289,288
288,288,315,288,289,289,289,289,288,288,-1,288,288,289,288,289,288,289,288,289,288
288,288,315,289,289,288,289,289,288,288,-1,288,288,289,288,289,288,289,288,289,288
288,288,315,288,315,288,289,289,288,288,-1,288,288,315,315,315,315,315,315,315,288
288,288,315,315,315,315,315,315,289,315,-1,315,315,315,315,315,315,315,315,315,288
288,288,315,315,315,315,315,315,289,288,-1,288,288,288,315,315,315,315,315,288,288
288,288,315,315,315,315,315,315,289,288,-1,288,288,288,315,315,315,315,315,288,288
288,288,288,288,288,288,288,288,288,288,-1,288,288,288,288,315,288,288,288,288,288
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,288,288,288,288,315,288,288,288,288,288
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,288,288,288,288,315,288,288,288,288,288
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,288,288,289,315,315,315,315,289,288,288
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,288,288,289,315,315,315,315,289,288,288
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,288,288,315,315,315,315,315,315,288,288
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,288,288,315,315,315,315,315,315,288,288
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,288,288,315,315,315,315,315,315,288,288
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,288,288,288,288,315,288,288,288,288,288
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,288,288,288,288,315,288,288,288,288,288
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,288,288,288,288,315,288,288,288,288,288
